id	type	age	metric1
3496	b	34	68.7923142980079
3497	b	31	28.4569706558328
3498	b	28	70.1467090850878
3499	a	38	30.9315566800435
3500	b	38	41.0189220205198
3501	c	35	68.3114232260229
3502	c	37	23.8405812002212
3503	b	34	50.9878124873398
3504	a	31	65.6292518017612
3505	c	36	47.6321755568184
3506	c	36	47.9010908563782
3507	a	33	20.2618419676971
3508	b	31	35.3089033289757
3509	c	34	90.9225188460254
3510	a	29	50.5128664835084
3511	c	33	55.2580259102606
3512	c	33	55.2734242077126
3513	c	38	60.5101833093378
3514	a	34	14.3007722281045
3515	a	34	44.1383181720299
3516	c	31	64.5163969141728
3517	b	35	57.5378994613945
3518	c	36	49.0688918811923
3519	b	38	67.2520050438393
3520	b	36	51.7754457386206
3521	b	34	44.337350449619
3522	a	35	42.8273062457014
3523	b	32	55.9474393389468
3524	a	38	15.0874039682775
3525	c	30	54.4257311190163
3526	a	36	42.4081666561201
3527	c	35	39.0254179209147
3528	b	35	30.8890916191963
3529	c	31	68.6137516232879
3530	c	33	49.2359587082258
3531	b	34	34.1656679491546
3532	b	37	35.9284662889084
3533	b	34	65.0981274736218
3534	c	36	31.1278037340976
3535	a	36	49.3152232009078
3536	c	33	40.6177136106758
3537	b	28	45.3987928092416
3538	b	38	64.3665410787506
3539	b	38	48.4491464086497
3540	b	35	61.3657043542647
3541	b	35	60.7097232233242
3542	c	32	92.001207088316
3543	a	33	36.9503082444572
3544	c	39	52.9025547464875
3545	c	33	55.9170809181757
3546	b	36	55.7816973314779
3547	c	36	46.4049510607565
3548	b	38	64.5824269847744
3549	b	37	42.9791420473058
3550	a	35	40.0036947974437
3551	b	34	63.7964870615243
3552	c	36	23.0497441252427
3553	b	35	27.9169721961503
3554	b	34	90.8004197691661
3555	c	41	64.2506673912384
3556	b	39	54.0982147286598
3557	c	31	58.848122043139
3558	b	35	78.9205025533275
3559	c	36	81.6291113162201
3560	b	37	55.3339411462823
3561	b	34	42.1545432729634
3562	b	31	40.0496134500874
3563	a	37	49.9500751484426
3564	b	39	49.8059711059438
3565	a	39	35.8390436471144
3566	c	30	36.763459693724
3567	a	33	41.3348961967581
3568	a	36	46.0968871864713
3569	a	31	55.9618119563578
3570	c	39	76.3600848424826
3571	a	36	68.6844610084623
3572	b	32	35.3260380207901
3573	c	37	64.3205033949705
3574	b	39	42.1021547561623
3575	b	41	43.0614481136441
3576	a	37	23.023539276197
3577	b	28	53.7770247605901
3578	b	32	57.3390842365513
3579	b	35	52.2246794375267
3580	a	34	45.8713999753053
3581	b	34	102.874710230143
3582	a	35	79.3353876136212
3583	c	33	44.8530744237912
3584	b	33	33.9613073154908
3585	b	32	43.4731853506412
3586	b	33	62.670868916684
3587	b	34	50.0846045211702
3588	b	35	29.3823494016652
3589	b	39	53.6549738843065
3590	b	38	41.7686102806741
3591	c	28	68.8807201333154
3592	c	34	37.081473172311
3593	c	27	54.3228837008573
3594	c	39	74.3801863261348
3595	a	31	50.7899057189642
3596	b	33	43.505104545754
3597	a	36	68.5462687293017
3598	b	33	62.04824535465
3599	b	36	22.4033094407341
3600	a	36	64.1477305499473
3601	a	32	43.4032040798725
3602	c	34	64.5313550913926
3603	c	27	33.6072097220824
3604	c	33	49.0973027039981
3605	c	33	63.150782931454
3606	a	38	44.0834635796645
3607	a	37	52.1402088067113
3608	a	31	28.2209535466196
3609	a	36	75.8549529863756
3610	a	36	55.2523163645978
3611	c	37	52.8794715602688
3612	c	32	51.6973640322941
3613	b	35	69.6868322453091
3614	a	39	67.6133106455796
3615	c	31	73.0658478085118
3616	a	36	50.4204289058052
3617	b	35	59.7833412978505
3618	a	35	32.661738947466
3619	c	30	58.4875571457423
3620	b	24	39.4094869691816
3621	a	37	47.1418007780945
3622	b	34	44.8334919914453
3623	c	32	65.2811759100893
3624	c	36	51.2558527003716
3625	b	33	43.0621759932265
3626	a	32	63.9381910503183
3627	c	43	47.5664797862929
3628	a	30	58.8861337187753
3629	c	31	57.7209854161606
3630	b	36	45.6693620265941
3631	b	33	41.9474637793118
3632	a	40	60.632502343206
3633	b	41	53.3463657892508
3634	b	31	58.9942861601043
3635	b	37	66.0233966535892
3636	c	30	43.1827525371123
3637	a	36	59.9747274033439
3638	c	38	43.5288944468413
3639	a	34	45.8013383707845
3640	a	33	42.0686776962864
3641	c	35	37.6704265857436
3642	c	37	57.6751316889328
3643	b	39	26.447786257996
3644	b	34	50.4454636494924
3645	b	33	42.0999909093989
3646	b	35	26.6161817608373
3647	b	35	58.4789066267839
3648	b	36	47.6558145101157
3649	c	28	56.7688998377815
3650	c	34	72.6733702298878
3651	b	34	49.5924972700886
3652	b	36	63.9560505896117
3653	b	38	39.9512266739411
3654	b	32	78.659479196697
3655	b	33	69.5220778401797
3656	c	31	60.4713314558437
3657	b	35	28.9351177060568
3658	b	42	91.4872728581342
3659	a	33	26.7997141946699
3660	c	38	2.39836076219157
3661	b	38	63.3184309207039
3662	c	34	76.4160818054801
3663	a	36	30.7878953557304
3664	a	33	40.5349237964523
3665	b	32	49.6036959127627
3666	b	30	69.0572529241766
3667	a	37	76.8565452544016
3668	b	32	50.6841894151295
3669	b	34	64.5857716599729
3670	c	37	45.5444455338783
3671	b	37	47.4458156870001
3672	c	38	42.891582484041
3673	c	38	71.5047246558413
3674	a	34	24.6784589504226
3675	b	37	56.0303099187552
3676	c	39	59.2240946452847
3677	b	36	42.8680153972533
3678	c	37	34.8804856031538
3679	b	38	44.7546642909058
3680	c	40	55.5773490746535
3681	b	31	84.0035322687846
3682	b	39	38.2954596887335
3683	b	34	26.4202326261346
3684	b	37	40.6958830679081
3685	a	35	43.349975200556
3686	c	38	51.149475982827
3687	c	30	39.6236753894391
3688	b	34	43.1315690853599
3689	c	31	59.0827137018919
3690	b	39	14.5917528936009
3691	b	37	12.3297291772439
3692	a	39	15.6946705316608
3693	a	34	55.7234927488024
3694	c	33	39.6443350506944
3695	c	34	49.7405693684187
3696	c	33	57.6977874250341
3697	c	37	43.2641778618089
3698	c	35	54.0404815383255
3699	a	31	65.8201503123233
3700	c	33	9.72140806607047
3701	b	42	57.1209378567594
3702	b	30	40.5952012122923
3703	b	35	37.7312537687643
3704	c	38	36.114969046007
3705	a	30	46.2028888971322
3706	c	33	44.4611541085185
3707	a	29	28.8314485241398
3708	c	33	49.2778132790962
3709	b	35	58.1499459562087
3710	b	39	54.6211105214655
3711	b	37	44.6942352143701
3712	a	36	33.202834385524
3713	c	32	36.9419010217847
3714	c	28	88.2728783777808
3715	b	36	51.7350440598476
3716	c	38	48.1996372261548
3717	c	42	54.1511679131591
3718	c	32	63.7787747714103
3719	b	37	57.2245323364504
3720	c	31	23.075762522265
3721	b	33	30.2544564562376
3722	c	34	50.4430046747555
3723	b	33	41.7756234126849
3724	b	37	40.9564311263215
3725	b	33	76.4377998640254
3726	c	33	29.0953123605096
3727	b	37	45.2574875620339
3728	c	31	41.5709302460102
3729	a	38	82.6903451281793
3730	a	32	62.3139472506581
3731	c	40	42.7940167972574
3732	c	38	39.6771103621195
3733	b	34	59.9231642008248
3734	c	36	48.530656968666
3735	c	36	29.4806488511766
3736	b	34	47.0783414974873
3737	a	35	25.1728103434648
3738	b	31	49.7191977957807
3739	b	37	49.4736684806065
3740	c	32	51.7379754917961
3741	b	35	65.937725455211
3742	c	38	61.0580424616637
3743	c	35	55.058057208155
3744	a	31	53.8540458985393
3745	a	32	55.6734937050101
3746	c	30	64.6695250515403
3747	c	40	59.9586774891478
3748	c	40	42.8212234116767
3749	b	35	57.8311999021612
3750	a	36	80.6631105292255
3751	c	34	35.9798645923018
3752	c	35	19.0876141956419
3753	c	31	35.0589035216146
3754	a	30	69.6651237602621
3755	c	37	64.4129517744468
3756	c	29	80.8893572743704
3757	a	29	62.9416270977055
3758	a	32	33.2979255008399
3759	a	42	58.3752314062183
3760	c	34	62.7645055526703
3761	a	34	57.2893127843647
3762	c	40	17.4503239463941
3763	b	37	56.9802667352819
3764	c	34	61.5787626148685
3765	c	38	49.6569335163415
3766	a	31	56.1435624879489
3767	a	34	52.4782399395563
3768	b	34	75.6830701019612
3769	b	35	50.904090044301
3770	c	31	59.0766143905529
3771	b	35	35.2244097219555
3772	c	37	52.4357767400382
3773	b	32	47.1563176564069
3774	a	33	41.3120614546381
3775	c	31	50.472275121738
3776	c	39	42.6411048162156
3777	a	30	50.6463368873139
3778	c	36	58.7696335912175
3779	a	34	72.6686774656364
3780	a	37	69.2568771550057
3781	c	36	32.8840483862482
3782	b	32	67.4599607438743
3783	c	35	36.4599427128736
3784	b	31	43.9700345510001
3785	a	35	54.7165877880298
3786	b	31	56.8525826157132
3787	a	33	43.7870798689494
3788	a	36	16.5677547231084
3789	a	40	53.7207399258826
3790	a	36	50.9774159258391
3791	b	33	65.3816255826685
3792	a	28	45.3176335578507
3793	b	29	36.3107745772312
3794	c	34	41.5836067249847
3795	a	33	27.8719774917982
3796	c	38	39.7150668518133
3797	b	34	53.0332182135737
3798	b	31	52.1829781976521
3799	b	32	72.1267780079684
3800	b	36	52.3090843759654
3801	b	36	57.9508489415714
3802	c	36	57.9520115434466
3803	c	34	60.6647815529307
3804	c	35	34.7937293036872
3805	a	34	52.2562877172402
3806	b	35	64.8485944845526
3807	b	41	50.982667075653
3808	c	35	66.7999684022258
3809	b	31	53.8849731628917
3810	b	36	75.5755091300312
3811	a	30	70.9552590477241
3812	b	31	44.8865109043474
3813	c	37	40.2274497837745
3814	a	31	79.4657554447357
3815	b	37	40.0547722446937
3816	a	38	47.3972990720199
3817	a	31	34.6659110619073
3818	a	35	66.605349847818
3819	c	36	18.4791377352164
3820	c	30	68.6264309075847
3821	a	30	51.7310546401371
3822	b	33	65.1343747993625
3823	a	36	18.071219118766
3824	b	40	74.2449176752748
3825	c	26	41.4850870628509
3826	a	37	69.2111886027965
3827	c	28	56.4207246317757
3828	a	32	22.9623804314833
3829	b	35	23.5890542596144
3830	c	36	33.681275848952
3831	c	36	61.7231945051925
3832	b	33	52.9160015521301
3833	c	32	39.614506682715
3834	c	37	57.5709187209151
3835	b	39	5.42272755089084
3836	a	26	60.7440822232085
3837	c	34	48.9511250370339
3838	a	30	44.170352699454
3839	c	31	59.8092564144525
3840	a	37	51.2201961356204
3841	a	32	36.6345575385184
3842	a	34	62.0755293667509
3843	c	28	23.9423725718996
3844	a	35	45.2594152393214
3845	b	33	55.908678541161
3846	b	32	71.4748692894934
3847	a	36	57.4051306770721
3848	b	35	45.0978884102251
3849	c	35	53.3436725638896
3850	c	34	64.0110111234355
3851	c	33	50.6423978605677
3852	b	36	62.4630261499223
3853	a	36	30.0557108428623
3854	a	38	68.0401037675504
3855	b	34	46.366176675666
3856	c	32	26.8532438027023
3857	a	29	82.0608527997697
3858	c	34	64.4058349906807
3859	c	33	46.6299990804394
3860	c	35	56.4977126442535
3861	a	30	54.2699792975821
3862	b	28	57.054572269638
3863	b	34	56.4651664644838
3864	b	36	47.3311764517993
3865	a	33	55.6810339785865
3866	c	31	39.5095791186318
3867	b	37	47.9290987429633
3868	c	33	58.9562171507925
3869	b	34	46.9962710690779
3870	b	38	48.9521212748167
3871	c	30	59.1552164649147
3872	c	35	30.1060680682619
3873	c	41	53.826989592714
3874	a	32	75.5179601138036
3875	c	39	45.908949812734
3876	a	35	40.4394532682727
3877	a	36	45.087008045904
3878	a	36	50.4263933864417
3879	a	37	46.2025685040373
3880	c	34	29.9017649517042
3881	c	31	44.4630572988221
3882	a	39	14.1629268516015
3883	b	29	51.4529833748807
3884	c	36	58.4688386000182
3885	a	25	49.7367408956748
3886	b	37	57.564609027514
3887	a	37	49.3797786723583
3888	b	33	56.0229791214638
3889	c	36	59.930940253076
3890	a	33	43.9749605352557
3891	b	39	63.7584306459718
3892	c	33	64.204627470196
3893	b	37	57.4835703039921
3894	a	34	61.8026751882623
3895	c	39	55.6057892570725
3896	b	36	50.0231841062648
3897	b	34	61.6717347532993
3898	a	26	64.9820395841448
3899	a	35	85.7028350381078
3900	a	36	56.4683934000452
3901	b	36	14.3217300999595
3902	a	35	34.0899732831315
3903	c	33	63.7943405544253
3904	c	36	41.9343956728324
3905	b	39	64.3052343978549
3906	b	32	46.5435943642764
3907	a	34	46.168636780857
3908	c	39	48.6038239051276
3909	c	32	59.648870596542
3910	c	38	41.3197392002346
3911	c	38	48.9801393669087
3912	c	29	41.4629537986142
3913	a	31	58.8806474378511
3914	a	29	60.5050901154937
3915	a	43	53.6162238107863
3916	a	39	63.5196487041146
3917	b	33	43.7262389305635
3918	c	32	32.0614671483263
3919	a	34	57.6188981388946
3920	a	36	50.2803073275357
3921	a	35	60.7571023068687
3922	c	36	59.6413534043071
3923	b	38	36.5318542236857
3924	a	38	59.1705941156368
3925	a	39	71.7223291301437
3926	b	38	59.0441213106868
3927	c	31	42.8410158930657
3928	a	30	61.6649141375702
3929	b	31	58.7731289339975
3930	b	38	48.8384739872529
3931	a	36	41.7053500908917
3932	b	34	39.18899825542
3933	a	32	49.7061511498973
3934	c	25	54.4765769718821
3935	b	30	28.4578279103679
3936	a	37	35.6781711611262
3937	a	37	52.3717425688722
3938	b	36	56.4696948225175
3939	a	34	63.2089945481918
3940	a	39	52.5739035163737
3941	a	34	33.2713235377915
3942	a	28	18.8476467825442
3943	a	34	52.3273520101056
3944	a	30	37.9670681053534
3945	a	35	83.6207731594397
3946	b	37	71.1071490754176
3947	c	32	70.3327748325232
3948	a	39	66.8914181212656
3949	c	38	29.587204894204
3950	c	35	74.7338520554204
3951	b	34	39.5561711701779
3952	b	31	61.2489856413874
3953	c	36	28.4432496486708
3954	b	34	44.72944203068
3955	c	32	49.8010821357475
3956	c	30	62.6037082741833
3957	b	30	64.5615999682038
3958	c	38	20.5329560705187
3959	c	33	32.5270162369963
3960	b	28	75.7642102686284
3961	b	34	36.5816061823879
3962	a	36	46.6589905032934
3963	b	33	48.8015120415842
3964	b	37	69.5718146100973
3965	a	35	46.7899267140791
3966	a	33	29.0064694782256
3967	b	41	38.125547788071
3968	c	29	62.8799701392873
3969	b	30	75.6778605115654
3970	a	33	25.5318588690524
3971	a	35	35.8825494951687
3972	c	33	58.2815244782713
3973	c	40	54.5090907504832
3974	c	36	70.7862553464144
3975	a	34	17.4023690373433
3976	c	30	65.5486362330075
3977	a	32	33.9010980744475
3978	b	31	61.7736813495766
3979	c	28	47.0358235984645
3980	c	36	92.2886969309404
3981	c	39	52.7057423506844
3982	c	32	27.6260062887267
3983	c	37	36.2012419407996
3984	a	37	36.177992813278
3985	b	30	52.6941789464301
3986	b	33	46.5553101322679
3987	c	33	61.8331493991685
3988	b	35	49.4119705070513
3989	b	36	34.5035483719828
3990	b	33	45.4551577648982
3991	c	38	27.2631584395378
3992	a	38	40.7580192282056
3993	b	40	25.715855486422
3994	c	37	49.1873459364297
3995	b	42	38.8215670594165
3996	a	33	59.5152342880181
3997	c	32	56.1755275793545
3998	b	34	73.6468319189367
3999	c	39	14.0664541473851
4000	c	31	67.5376949309149
4001	c	35	41.0255262192065
4002	a	36	60.386669576948
4003	a	36	60.2047977447765
4004	a	33	58.0113516408616
4005	c	27	59.0693611586657
4006	b	33	49.1316891870788
4007	a	37	28.4795997940196
4008	b	33	91.7539935210366
4009	a	34	58.4476025018773
4010	a	37	33.1505735085797
4011	a	40	56.9133993773125
4012	a	37	23.2376459532244
4013	c	35	53.6444113816946
4014	b	31	67.984912477215
4015	a	30	46.0060241443915
4016	a	35	48.6094850465262
4017	a	38	39.3813217008299
4018	b	35	44.3659288051282
4019	a	36	79.2284953373835
4020	a	35	26.4843834922908
4021	c	25	74.7369019566658
4022	a	34	48.7220045365023
4023	c	34	34.2870684023966
4024	c	30	69.5158785319947
4025	a	33	61.3357931606923
4026	b	33	59.8327182599409
4027	c	36	44.7671158477771
4028	b	32	49.3276253106084
4029	a	32	33.2417913483849
4030	b	42	48.720471841993
4031	c	28	52.8708026243976
4032	c	34	21.5759424539361
4033	c	36	39.5251912224365
4034	c	30	26.9999095219444
4035	a	39	32.1273178809832
4036	b	39	82.537378045733
4037	b	35	60.7755096132208
4038	a	36	70.3658726963719
4039	c	31	34.8621568639334
4040	a	39	91.8690457336019
4041	c	37	50.6035770203982
4042	b	33	50.0328210297918
4043	b	35	60.7778779309686
4044	a	37	46.9491071594736
4045	c	35	48.4164690232797
4046	b	36	33.517656517525
4047	a	35	58.8065222568716
4048	a	35	37.8131793265533
4049	c	29	54.3845277944707
4050	b	34	48.9279441660971
4051	b	39	41.8612261158307
4052	c	35	62.3746418180808
4053	c	38	55.5799967028366
4054	b	37	58.3067261147545
4055	c	35	65.3048000331697
4056	a	39	49.6938528006152
4057	c	35	62.1444260310684
4058	c	28	58.7755721971535
4059	a	34	46.5893166130251
4060	b	33	21.7780586677033
4061	a	34	47.8753525285121
4062	a	36	73.9237792495877
4063	b	41	54.970437921049
4064	c	32	48.1211262579795
4065	c	35	32.8576221993386
4066	b	32	27.0768410078836
4067	c	28	51.2725641460973
4068	b	33	54.7322849442339
4069	c	36	27.6011502097292
4070	a	33	57.7342132790185
4071	b	35	65.7874283613342
4072	b	35	32.9357119725664
4073	a	34	55.1968298716544
4074	a	37	79.5144954006319
4075	a	32	55.3788574756529
4076	b	29	47.498172092359
4077	c	41	46.012369271486
4078	b	36	65.4199594265014
4079	b	36	36.3012399452069
4080	c	35	60.9994309884837
4081	b	39	37.9294921871046
4082	c	40	51.8660934071046
4083	c	31	46.4470744709794
4084	b	35	57.0757839671622
4085	b	38	58.7925450884421
4086	a	38	47.5050871356982
4087	b	36	58.5804434506226
4088	c	38	76.5442438757429
4089	b	35	40.8293735008311
4090	c	29	75.9437077162593
4091	c	33	47.4710519071326
4092	a	36	47.7493245045016
4093	c	33	53.862911701596
4094	b	43	51.1714364444906
4095	b	39	41.2516592821252
4096	b	31	38.8786709432733
4097	b	36	61.8534789897366
4098	a	35	75.5977447965422
4099	b	37	49.1352678640656
4100	a	38	34.4839652900574
4101	b	33	46.3676130359683
4102	b	33	42.1296695521159
4103	c	36	49.2341065657277
4104	c	40	37.6547240695083
4105	b	37	51.2929875561988
4106	a	37	31.6104841924549
4107	b	28	68.2354374884622
4108	c	35	27.7378990271571
4109	a	33	41.958178072842
4110	a	37	43.5662338849532
4111	c	38	57.0648714322836
4112	b	38	57.9751683028377
4113	a	31	30.4863217366411
4114	a	37	20.7427234848396
4115	c	34	72.2719188374273
4116	b	35	58.6810696359098
4117	b	37	46.7443783508538
4118	a	29	50.5879017946438
4119	b	35	64.218199075875
4120	c	32	39.2269916107092
4121	b	39	56.7498472128561
4122	b	40	92.011857968832
4123	c	35	57.4370238105956
4124	a	31	54.6187155729518
4125	c	38	50.0015607944624
4126	c	34	26.1424910224175
4127	b	32	37.8091574830581
4128	c	37	47.5976005691088
4129	b	36	54.8993199355903
4130	b	38	55.2235579881777
4131	c	33	47.5104755032845
4132	b	39	65.3921806793726
4133	c	34	36.2864953851739
4134	b	39	60.680572171605
4135	c	37	33.9877455858457
4136	b	28	78.4963128995887
4137	a	39	76.4899339356446
4138	a	38	46.9540992367345
4139	c	25	33.1342876605119
4140	c	32	10.5187150415371
4141	c	32	86.1869321623905
4142	a	33	31.1159194542906
4143	a	33	36.3373767350056
4144	a	40	26.8381224087782
4145	a	32	77.0183691240366
4146	b	33	45.0986884464129
4147	a	39	62.2689298711643
4148	a	39	45.2009499681924
4149	c	35	80.2460571727362
4150	a	34	40.1167118677735
4151	a	36	39.5858894251669
4152	a	40	64.9915339049049
4153	c	31	29.8804799054873
4154	b	28	52.9118653123461
4155	c	37	87.4034653357737
4156	a	43	71.2024853702425
4157	c	34	67.1714509271305
4158	c	31	68.386018446591
4159	a	34	48.3751412490234
4160	c	36	32.4325888161945
4161	b	36	51.5288943420855
4162	a	36	52.1882899962945
4163	c	31	45.3565823519149
4164	b	37	36.7725003528785
4165	c	33	59.3556986033698
4166	c	33	48.8924959985977
4167	b	39	40.7118713279866
4168	b	35	90.6960577130318
4169	a	34	39.6683303533444
4170	a	34	54.1966793519468
4171	b	34	42.3449786998649
4172	c	38	45.4814440708121
4173	c	40	38.9327821677765
4174	c	32	36.5991516277151
4175	a	29	46.0132285428498
4176	c	35	34.7467381479438
4177	b	32	46.9932737573025
4178	c	33	69.4289578427752
4179	a	30	21.6173762101155
4180	b	33	19.3263005563113
4181	c	31	35.4050705125842
4182	c	35	46.2781375823046
4183	c	30	44.1134024345911
4184	c	29	51.2820484682587
4185	b	36	40.7626294887678
4186	c	31	51.8785707495766
4187	c	39	54.8298037943117
4188	b	39	28.5264061294478
4189	c	33	70.1333295756934
4190	c	34	41.6002885969252
4191	b	32	51.6951187377135
4192	c	33	62.1734192092208
4193	b	38	47.0907415052485
4194	a	40	64.1473418295515
4195	c	34	63.4560561698413
4196	c	32	64.9614634808852
4197	b	35	54.2237926490056
4198	b	33	39.827271917628
4199	a	32	68.9777413811699
4200	a	29	69.809304115639
4201	a	38	59.3396854208584
4202	a	32	66.491464625064
4203	b	35	55.7667118089551
4204	b	36	76.548702976594
4205	c	37	59.2132424500059
4206	a	37	40.7296404941043
4207	a	31	48.1666085448685
4208	b	32	59.8448092432752
4209	b	38	21.4546318215848
4210	c	33	23.6170881627233
4211	a	34	74.0792949017258
4212	b	37	68.9088650537082
4213	a	35	55.025501425945
4214	c	32	59.8815000922002
4215	b	37	61.0745331741329
4216	a	43	82.5619565572527
4217	c	36	75.0482573473298
4218	a	34	33.8569936948527
4219	b	32	46.8188461520593
4220	c	29	55.2585615357909
4221	b	36	27.4042345152355
4222	c	31	69.8630710049942
4223	c	37	50.3705150338767
4224	a	27	57.4890283293673
4225	a	33	-3.65061917214559
4226	a	35	51.6519118916212
4227	c	35	38.3957735196323
4228	a	40	33.6371270852454
4229	b	33	66.4625808872792
4230	b	38	56.3428267583448
